"學年度","代碼","學校名稱","公/私立","縣市名稱","地址","電話","網址"
112,134683,縣立建興國小,公立,[13]屏東縣,[940]屏東縣枋寮鄉人和村建興路39號,(08)8713562,https://www.jsps.ptc.edu.tw
112,134684,縣立東海國小,公立,[13]屏東縣,[940]屏東縣枋寮鄉東海村東海路486號,(08)8712209,https://www.dhps.ptc.edu.tw
112,134686,縣立東港國小,公立,[13]屏東縣,[928]屏東縣東港鎮興東里中正路一段10號,(08)8322019,https://www.dkps.ptc.edu.tw
112,134687,縣立東隆國小,公立,[13]屏東縣,[928]屏東縣東港鎮共和里共和街45號,(08)8322064,https://www.dlps.ptc.edu.tw
112,134688,縣立海濱國小,公立,[13]屏東縣,[928]屏東縣東港鎮豐漁里豐漁街34之2號,(08)8322244,https://www.hbps.ptc.edu.tw
112,134689,縣立以栗國小,公立,[13]屏東縣,[928]屏東縣東港鎮船頭里船頭路25號,(08)8322816,https://www.ylps.ptc.edu.tw
112,134690,縣立大潭國小,公立,[13]屏東縣,[928]屏東縣東港鎮大潭里大潭路93號,(08)8324226,https://www.dtes.ptc.edu.tw
112,134691,縣立新園國小,公立,[13]屏東縣,[932]屏東縣新園鄉新園村媽祖路49號,(08)8681113,https://www.syes.ptc.edu.tw
112,134692,縣立仙吉國小,公立,[13]屏東縣,[932]屏東縣新園鄉仙吉村仙吉路91號,(08)8681087,https://www.sjes.ptc.edu.tw
112,134693,縣立烏龍國小,公立,[13]屏東縣,[932]屏東縣新園鄉南龍村南興路217號,(08)8325896,https://www.wules.ptc.edu.tw
112,134694,縣立港西國小,公立,[13]屏東縣,[932]屏東縣新園鄉港西村中和路101號,(08)8681644,https://www.ksps.ptc.edu.tw
112,134695,縣立鹽洲國小,公立,[13]屏東縣,[932]屏東縣新園鄉鹽埔村鹽洲路379號,(08)8322975,https://www.yjps.ptc.edu.tw
112,134696,縣立琉球國小,公立,[13]屏東縣,[929]屏東縣琉球鄉大福村中正路293號,(08)8612597,https://www.lcps.ptc.edu.tw
112,134697,縣立天南國小,公立,[13]屏東縣,[929]屏東縣琉球鄉南福村忠孝路27號,(08)8612300,https://www.tnps.ptc.edu.tw
112,134698,縣立全德國小,公立,[13]屏東縣,[929]屏東縣琉球鄉杉福村復興路97號,(08)8612534,https://www.cdes.ptc.edu.tw
112,134699,縣立白沙國小,公立,[13]屏東縣,[929]屏東縣琉球鄉漁福村三民路124號,(08)8612510,https://www.bsps.ptc.edu.tw
112,134700,縣立崁頂國小,公立,[13]屏東縣,[924]屏東縣崁頂鄉崁頂村中正路119號,(08)8631959,https://www.kdes.ptc.edu.tw
112,134701,縣立港東國小,公立,[13]屏東縣,[924]屏東縣崁頂鄉越溪村復興路96號,(08)8633272,https://www.kdps.ptc.edu.tw
112,134702,縣立力社國小,公立,[13]屏東縣,[924]屏東縣崁頂鄉力社村力社路36號,(08)8631544,https://www.lsps.ptc.edu.tw
112,134703,縣立林邊國小,公立,[13]屏東縣,[927]屏東縣林邊鄉林邊村中山路68號,(08)8752120,https://www.lbps.ptc.edu.tw
112,134704,縣立仁和國小,公立,[13]屏東縣,[927]屏東縣林邊鄉仁和村中山路417號,(08)8752201,https://www.rhps.ptc.edu.tw
112,134705,縣立竹林國小,公立,[13]屏東縣,[927]屏東縣林邊鄉竹林村中興路122號,(08)8752884,https://www.jlps.ptc.edu.tw
112,134706,縣立崎峰國小,公立,[13]屏東縣,[927]屏東縣林邊鄉崎峰村裕後路2號,(08)8752400,https://www.cfps.ptc.edu.tw
112,134707,縣立水利國小,公立,[13]屏東縣,[927]屏東縣林邊鄉水利村豐漁路117號,(08)8752745,https://www.sulps.ptc.edu.tw
112,134708,縣立南州國小,公立,[13]屏東縣,[926]屏東縣南州鄉溪南村人和路191號,(08)8642097,https://www.njps.ptc.edu.tw
112,134709,縣立同安國小,公立,[13]屏東縣,[926]屏東縣南州鄉同安村同安路79號,(08)8642334,https://www.taes.ptc.edu.tw
112,134710,縣立溪北國小,公立,[13]屏東縣,[926]屏東縣南州鄉溪北村仁里路102號,(08)8642081,https://www.sbps.ptc.edu.tw
112,134711,縣立佳冬國小,公立,[13]屏東縣,[931]屏東縣佳冬鄉進學街150號,(08)8662009,https://www.jdps.ptc.edu.tw
112,134712,縣立塭子國小,公立,[13]屏東縣,[931]屏東縣佳冬鄉塭豐村中興路1號,(08)8662094,https://www.uzps.ptc.edu.tw
112,134713,縣立羌園國小,公立,[13]屏東縣,[931]屏東縣佳冬鄉羌園村羌光路669號,(08)8662474,https://www.cyps.ptc.edu.tw
112,134714,縣立昌隆國小,公立,[13]屏東縣,[931]屏東縣佳冬鄉昌隆村中正路44號,(08)8662093,https://www.chles.ptc.edu.tw
112,134716,縣立玉光國小,公立,[13]屏東縣,[931]屏東縣佳冬鄉玉光村民學路81號,(08)8662629,https://www.yges.ptc.edu.tw
112,134717,縣立恆春國小,公立,[13]屏東縣,[946]屏東縣恆春鎮城北里北門路39巷26號,(08)8892035,https://www.hcps.ptc.edu.tw
112,134718,縣立僑勇國小,公立,[13]屏東縣,[946]屏東縣恆春鎮城北里西門路146號,(08)8892141,https://www.chyps.ptc.edu.tw
112,134720,縣立山海國小,公立,[13]屏東縣,[946]屏東縣恆春鎮山海里山海路86號,(08)8869026,https://www.sahps.ptc.edu.tw
112,134721,縣立大光國小,公立,[13]屏東縣,[946]屏東縣恆春鎮大光里大光路8之6號,(08)8867064,https://www.dgps.ptc.edu.tw
112,134722,縣立水泉國小,公立,[13]屏東縣,[946]屏東縣恆春鎮水泉里頂泉路1號,(08)8866208,https://www.scps.ptc.edu.tw
112,134723,縣立大平國小,公立,[13]屏東縣,[946]屏東縣恆春鎮頭溝里頭溝路161號,(08)8891584,https://www.dpps.ptc.edu.tw
112,134724,縣立墾丁國小,公立,[13]屏東縣,[946]屏東縣恆春鎮墾丁里墾丁路65號,(08)8861081,https://www.ktps.ptc.edu.tw
112,134725,縣立車城國小,公立,[13]屏東縣,[944]屏東縣車城鄉福興村中山路66號,(08)8821006,https://www.cces.ptc.edu.tw
112,134729,縣立滿州國小,公立,[13]屏東縣,[947]屏東縣滿州鄉滿州村中山路39號,(08)8801162,https://www.mjps.ptc.edu.tw
112,134730,縣立長樂國小,公立,[13]屏東縣,[947]屏東縣滿州鄉長樂村大公路35號,(08)8811045,https://www.chlps.ptc.edu.tw
112,134731,縣立永港國小,公立,[13]屏東縣,[947]屏東縣滿州鄉永靖村新庄路25號,(08)8801125,https://www.ygps.ptc.edu.tw
112,134735,縣立楓港國小,公立,[13]屏東縣,[941]屏東縣枋山鄉善餘村光復路24號,(08)8771158,https://www.fkps.ptc.edu.tw
112,134736,縣立加祿國小,公立,[13]屏東縣,[941]屏東縣枋山鄉加祿村會社28號,(08)8720060,https://www.clups.ptc.edu.tw
112,134737,縣立地磨兒國小,公立,[13]屏東縣,[901]屏東縣三地門鄉三地村行政街9號,(08)7991462,https://www.sdps.ptc.edu.tw
112,134740,縣立青山國小,公立,[13]屏東縣,[901]屏東縣三地門鄉青山村民族巷9號,(08)7962493,https://www.chses.ptc.edu.tw
112,134741,縣立青葉國小,公立,[13]屏東縣,[901]屏東縣三地門鄉青葉村光復巷1之2號,(08)7961997,https://www.cyes.ptc.edu.tw
112,134742,縣立口社國小,公立,[13]屏東縣,[901]屏東縣三地門鄉口社村信義巷65號,(08)7956495,https://www.kses.ptc.edu.tw
112,134744,縣立佳義國小,公立,[13]屏東縣,[903]屏東縣瑪家鄉佳義村泰平巷12號,(08)7990038,https://www.jyps.ptc.edu.tw
112,134746,縣立北葉國小,公立,[13]屏東縣,[903]屏東縣瑪家鄉北葉村風景巷1-22號,(08)7991649,https://www.byps.ptc.edu.tw
112,134748,縣立霧臺國小,公立,[13]屏東縣,[902]屏東縣霧臺鄉霧臺村中山巷45號,(08)7902230,https://www.wutps.ptc.edu.tw
112,134751,縣立武潭國小,公立,[13]屏東縣,[921]屏東縣泰武鄉武潭村潭中巷45號,(08)7833179,https://www.wtes.ptc.edu.tw
112,134752,縣立泰武國小,公立,[13]屏東縣,[921]屏東縣泰武鄉泰武村阿夫魯岸路1號,(08)7837093,https://www.twps.ptc.edu.tw
112,134753,縣立萬安國小,公立,[13]屏東縣,[921]屏東縣泰武鄉萬安村萬安路1號,(08)7831902,https://www.waps.ptc.edu.tw
112,134754,縣立來義國小,公立,[13]屏東縣,[922]屏東縣來義鄉丹林村古義路2號,(08)7850411,https://www.lyps.ptc.edu.tw
112,134755,縣立望嘉國小,公立,[13]屏東縣,[922]屏東縣來義鄉望嘉村165號,(08)7981383,https://www.wcps.ptc.edu.tw
112,134756,縣立文樂國小,公立,[13]屏東縣,[922]屏東縣來義鄉文樂村新樂路1號,(08)7981836,https://www.welps.ptc.edu.tw
112,134757,縣立南和國小,公立,[13]屏東縣,[922]屏東縣來義鄉南和村51號,(08)8791263,https://www.nhps.ptc.edu.tw
112,134758,縣立古樓國小,公立,[13]屏東縣,[922]屏東縣來義鄉古樓村育英路2號,(08)7850281,https://www.ghes.ptc.edu.tw
112,134759,縣立春日國小,公立,[13]屏東縣,[942]屏東縣春日鄉春日村春日路314號,(08)8782433,https://www.crps.ptc.edu.tw
112,134760,縣立力里國小,公立,[13]屏東縣,[942]屏東縣春日鄉七佳村自強一路92號,(08)8791020,https://www.lles.ptc.edu.tw
112,134761,縣立古華國小,公立,[13]屏東縣,[942]屏東縣春日鄉古華村古華路3巷63號,(08)8781040,https://www.ghps.ptc.edu.tw
112,134762,縣立楓林國小,公立,[13]屏東縣,[943]屏東縣獅子鄉楓林村楓林2巷22-2號,(08)8771371,https://www.fles.ptc.edu.tw
112,134763,縣立丹路國小,公立,[13]屏東縣,[943]屏東縣獅子鄉丹路村丹路1巷39號,(08)8771455,https://www.dles.ptc.edu.tw
112,134764,縣立內獅國小,公立,[13]屏東縣,[943]屏東縣獅子鄉內獅村1號,(08)8720003,https://www.nses.ptc.edu.tw
112,134765,縣立草埔國小,公立,[13]屏東縣,[943]屏東縣獅子鄉草埔村1巷5號,(08)8701449,https://www.cpps.ptc.edu.tw
112,134766,縣立石門國小,公立,[13]屏東縣,[945]屏東縣牡丹鄉石門村石門路33號,(08)8831005,https://www.smps.ptc.edu.tw
112,134768,縣立高士國小,公立,[13]屏東縣,[945]屏東縣牡丹鄉高士村高士路29號,(08)8810246,https://www.gses.ptc.edu.tw
112,134769,縣立牡丹國小,公立,[13]屏東縣,[945]屏東縣牡丹鄉牡丹村牡丹路93號,(08)8830065,https://www.mdps.ptc.edu.tw
112,134771,縣立三多國小,公立,[13]屏東縣,[904]屏東縣九如鄉三塊村三民路307號,(08)7759095,https://www.sdes.ptc.edu.tw
112,134772,縣立信義國小,公立,[13]屏東縣,[900]屏東縣屏東市信義路262號,(08)7383628,https://www.syps.ptc.edu.tw
112,134773,縣立瑞光國小,公立,[13]屏東縣,[900]屏東縣屏東市興豐路86號,(08)7383011,https://www.rgps.ptc.edu.tw
112,134774,縣立崇蘭國小,公立,[13]屏東縣,[900]屏東縣屏東市廣東路1259號,(08)7333477,https://www.clps.ptc.edu.tw
112,134775,縣立四維國小,公立,[13]屏東縣,[913]屏東縣萬丹鄉四維村四維東路567號,(08)7761987,https://www.swps.ptc.edu.tw
112,134776,縣立東寧國小,公立,[13]屏東縣,[912]屏東縣內埔鄉內田村自強路85號,(08)7785563,https://www.dnps.ptc.edu.tw
112,134777,縣立潮昇國小,公立,[13]屏東縣,[920]屏東縣潮州鎮北門路25號,(08)7805568,https://www.csnps.ptc.edu.tw
112,134778,縣立潮和國小,公立,[13]屏東縣,[920]屏東縣潮州鎮三和里華巖街1號,(08)7804052,https://www.chhps.ptc.edu.tw
112,134779,縣立東興國小,公立,[13]屏東縣,[928]屏東縣東港鎮中正路二段258號,(08)8310406,https://www.ts.ptc.edu.tw
112,134780,縣立塔樓國小,公立,[13]屏東縣,[905]屏東縣里港鄉塔樓村塔樓路21之3號,(08)7756625,https://www.tlps.ptc.edu.tw
112,134781,縣立玉田國小,公立,[13]屏東縣,[905]屏東縣里港鄉玉田村八德路91號,(08)7752816,https://www.ytes.ptc.edu.tw
112,134783,縣立東光國小,公立,[13]屏東縣,[928]屏東縣東港鎮興東里長春二路15號,(08)8324927,https://www.dkes.ptc.edu.tw
112,134784,縣立賽嘉國小,公立,[13]屏東縣,[901]屏東縣三地門鄉賽嘉村2號,(08)7992220,https://www.sces.ptc.edu.tw
112,134785,縣立瓦磘國小,公立,[13]屏東縣,[932]屏東縣新園鄉瓦磘村四環路3號,(08)8684050,https://www.wyps.ptc.edu.tw
112,134786,縣立民生國小,公立,[13]屏東縣,[900]屏東縣屏東市瑞光里安心四橫巷139-1號,(08)7216566,https://www.msps.ptc.edu.tw
112,134787,縣立長榮百合國小,公立,[13]屏東縣,[903]屏東縣瑪家鄉瑪家村和平路一段65號,(08)7992750,https://www.eles.ptc.edu.tw/nss/p/index
112,140601,國立臺東大學附小,公立,[14]臺東縣,[950]臺東縣臺東市博愛路345號,(089)322047,https://nttues.nttu.edu.tw/
112,144601,縣立仁愛國小,公立,[14]臺東縣,[950]臺東縣臺東市四維路一段400號,(089)322071,https://raps.ttct.edu.tw/
112,144602,縣立復興國小,公立,[14]臺東縣,[950]臺東縣臺東市鐵花路87巷55號,(089)322672,https://fsps.ttct.edu.tw/
112,144603,縣立光明國小,公立,[14]臺東縣,[950]臺東縣臺東市中興路二段150巷29弄1號,(089)226304,https://gmps.ttct.edu.tw/
112,144604,縣立寶桑國小,公立,[14]臺東縣,[950]臺東縣臺東市四維路二段23號,(089)322807,https://bsps.ttct.edu.tw/
112,144605,縣立新生國小,公立,[14]臺東縣,[950]臺東縣臺東市更生路474巷45號,(089)219219,https://ssps.ttct.edu.tw
112,144606,縣立豐里國小,公立,[14]臺東縣,[950]臺東縣臺東市中華路三段80號,(089)324040,https://flps.ttct.edu.tw/
112,144607,縣立豐榮國小,公立,[14]臺東縣,[950]臺東縣臺東市中華路二段154巷150號,(089)323353,https://frps.ttct.edu.tw/
112,144608,縣立馬蘭國小,公立,[14]臺東縣,[950]臺東縣臺東市馬蘭里新社三街6號,(089)229437,https://mlps.ttct.edu.tw/
112,144609,縣立豐源國小,公立,[14]臺東縣,[950]臺東縣臺東市中華路四段392號,(089)322063,https://fayps.ttct.edu.tw/
112,144610,縣立康樂國小,公立,[14]臺東縣,[950]臺東縣臺東市山西路一段256號,(089)226131,https://klps.ttct.edu.tw/
112,144611,縣立豐年國小,公立,[14]臺東縣,[950]臺東縣臺東市中興路三段320號,(089)226733,https://fnps.ttct.edu.tw/
112,144612,縣立卑南國小,公立,[14]臺東縣,[950]臺東縣臺東市卑南里更生北路317號,(089)221591,https://bnps.ttct.edu.tw
112,144613,縣立岩灣國小,公立,[14]臺東縣,[950]臺東縣臺東市岩灣路50巷401弄11號,(089)223415,https://yups.ttct.edu.tw/
112,144614,縣立南王國小,公立,[14]臺東縣,[950]臺東縣臺東市南王里更生北路726號,(089)223203,https://nwps.ttct.edu.tw/
112,144615,縣立知本國小,公立,[14]臺東縣,[950]臺東縣臺東市知本路三段107號,(089)512234,https://jbps.ttct.edu.tw/
112,144616,縣立建和國小,公立,[14]臺東縣,[950]臺東縣臺東市青海路三段640號,(089)512381,https://jhps.ttct.edu.tw/
112,144617,縣立豐田國小,公立,[14]臺東縣,[950]臺東縣臺東市中興路四段750號,(089)380345,https://ftps.ttct.edu.tw/
112,144618,縣立富岡國小,公立,[14]臺東縣,[950]臺東縣臺東市松江路一段441號,(089)281352,https://fgps.ttct.edu.tw/
112,144619,縣立新園國小,公立,[14]臺東縣,[950]臺東縣臺東市新園路88號,(089)382590,https://syps.ttct.edu.tw/
112,144620,縣立賓朗國小,公立,[14]臺東縣,[954]臺東縣卑南鄉賓朗村474巷2號,(089)224129,https://blps.ttct.edu.tw/
112,144621,縣立溫泉國小,公立,[14]臺東縣,[954]臺東縣卑南鄉溫泉村溫泉路291號,(089)512354,https://hses.ttct.edu.tw/
112,144622,縣立利嘉國小,公立,[14]臺東縣,[954]臺東縣卑南鄉利嘉村利嘉路666號,(08)9380121,https://ljps.ttct.edu.tw/
112,144623,縣立初鹿國小,公立,[14]臺東縣,[954]臺東縣卑南鄉初鹿村梅園路97號,(089)571027,https://clps.ttct.edu.tw/
112,144624,縣立東成國小,公立,[14]臺東縣,[954]臺東縣卑南鄉美農村22鄰班鳩92號,(089)571124,https://dcps.ttct.edu.tw/
112,144625,縣立富山國小,公立,[14]臺東縣,[954]臺東縣卑南鄉富山村漁場三鄰66號,(089)281086,https://fses.ttct.edu.tw
112,144627,縣立大南國小,公立,[14]臺東縣,[954]臺東縣卑南鄉東興村東園一街40號,(089)382402,https://dnps.ttct.edu.tw/
112,144628,縣立太平國小,公立,[14]臺東縣,[954]臺東縣卑南鄉泰安村6號,(089)381418,https://tpps.ttct.edu.tw/
112,144629,縣立大王國小,公立,[14]臺東縣,[963]臺東縣太麻里鄉大王村文化路60號,(089)781342,https://dwps.ttct.edu.tw/
112,144630,縣立香蘭國小,公立,[14]臺東縣,[963]臺東縣太麻里鄉香蘭村四鄰28號,(089)781505,https://slps.ttct.edu.tw/
112,144632,縣立三和國小,公立,[14]臺東縣,[963]臺東縣太麻里鄉三和村漁場94號,(089)512291,https://sahps.ttct.edu.tw/
112,144633,縣立美和國小,公立,[14]臺東縣,[963]臺東縣太麻里鄉美和村美和90號,(089)512487,https://mhps.ttct.edu.tw/
112,144635,縣立大溪國小,公立,[14]臺東縣,[963]臺東縣太麻里鄉多良村十五鄰大溪85號,(089)761017,https://dsps.ttct.edu.tw/
112,144636,縣立尚武國小,公立,[14]臺東縣,[965]臺東縣大武鄉尚武村八鄰學府路7號,(089)791458,https://swps.ttct.edu.tw/
112,144637,縣立大武國小,公立,[14]臺東縣,[965]臺東縣大武鄉大武村民族街2巷49號,(089)791135,https://twps.ttct.edu.tw/
112,144638,縣立大鳥國小,公立,[14]臺東縣,[965]臺東縣大武鄉大鳥村一鄰12號,(089)791530,https://danps.ttct.edu.tw/
112,144640,縣立綠島國小,公立,[14]臺東縣,[951]臺東縣綠島鄉中寮村3號,(089)672543,https://ldps.ttct.edu.tw/
112,144641,縣立公館國小,公立,[14]臺東縣,[951]臺東縣綠島鄉公館村98號,(089)672548,https://ggps.ttct.edu.tw/
112,144642,縣立鹿野國小,公立,[14]臺東縣,[955]臺東縣鹿野鄉鹿野村中華路一段402號,(089)551371,https://lyes.ttct.edu.tw/
112,144643,縣立龍田國小,公立,[14]臺東縣,[955]臺東縣鹿野鄉龍田村光榮路236號,(089)551078,https://ltps.ttct.edu.tw/
112,144644,縣立永安國小,公立,[14]臺東縣,[955]臺東縣鹿野鄉永安村鹿寮路31號,(089)551172,https://yaps.ttct.edu.tw/
112,144645,縣立瑞豐國小,公立,[14]臺東縣,[955]臺東縣鹿野鄉瑞豐村中山路67號,(089)581118,https://rfps.ttct.edu.tw/
112,144646,縣立瑞源國小,公立,[14]臺東縣,[955]臺東縣鹿野鄉瑞源村文化路67號,(089)581064,https://ryes.ttct.edu.tw/
112,144647,縣立關山國小,公立,[14]臺東縣,[956]臺東縣關山鎮中華路101號,(089)811012,https://ksps.ttct.edu.tw/
112,144648,縣立月眉國小,公立,[14]臺東縣,[956]臺東縣關山鎮月眉里盛豐路二鄰1號,(089)811074,https://ymps.ttct.edu.tw/
112,144649,縣立德高國小,公立,[14]臺東縣,[956]臺東縣關山鎮德高里7鄰永豐16號,(089)931149,https://dgps.ttct.edu.tw/
112,144650,縣立電光國小,公立,[14]臺東縣,[956]臺東縣關山鎮電光里中興路93號,(089)951142,https://tkes.ttct.edu.tw/
112,144651,縣立福原國小,公立,[14]臺東縣,[958]臺東縣池上鄉福原村中華路17號,(089)862017,https://fyes.ttct.edu.tw/
112,144652,縣立大坡國小,公立,[14]臺東縣,[958]臺東縣池上鄉慶豐村八鄰87號,(089)862664,https://dpps.ttct.edu.tw/
112,144653,縣立萬安國小,公立,[14]臺東縣,[958]臺東縣池上鄉萬安村一鄰5之2號,(089)862371,https://waes.ttct.edu.tw/
112,144655,縣立東河國小,公立,[14]臺東縣,[959]臺東縣東河鄉東河村十六鄰35號,(089)896160,https://thps.ttct.edu.tw
112,144656,縣立都蘭國小,公立,[14]臺東縣,[959]臺東縣東河鄉都蘭村431號,(089)531224,https://thes.ttct.edu.tw/
112,144659,縣立泰源國小,公立,[14]臺東縣,[959]臺東縣東河鄉泰源村11鄰297號,(089)891011,https://tyes.ttct.edu.tw/
112,144660,縣立北源國小,公立,[14]臺東縣,[959]臺東縣東河鄉北源村順那21號,(089)891103,https://pyes.ttct.edu.tw/
112,144662,縣立三民國小,公立,[14]臺東縣,[961]臺東縣成功鎮三民路18號,(089)851024,https://smps.ttct.edu.tw/
112,144663,縣立成功國小,公立,[14]臺東縣,[961]臺東縣成功鎮太平路28號,(089)851021,https://cgps.ttct.edu.tw/
